ID_P,TURNED_PRO,WEIGHT,HEIGHT,BIRTHPLACE,RESIDENCE,PLAYS,COACH,SITE,PAGE,TWITTER,FACEBOOK,INSTAGRAM,LAST_REVISED
909,"2001",84,185,"Orenbourg, Russia","Auckland, New Zealand","Right-Handed, Two-Handed Backhand","Mason Fuller",,"http://www.atpworldtour.com/en/players/artem-sitak/sd23/overview",,"https://www.facebook.com/artemsitakofficial/","https://www.instagram.com/artemsitak/","01.01.2023"
910,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/sergei-krotiouk/k384/overview",,,,"01.01.2023"
911,,,,,,,,,"http://www.atpworldtour.com/en/players/sergei-demekhine/d555/overview",,,,"01.01.2023"
912,,,,,,,,,"http://www.atpworldtour.com/en/players/alexei-ivanov/i180/overview",,,,"01.01.2023"
913,,,,,,,,,"http://www.atpworldtour.com/en/players/valentine-kassatkine/k705/overview",,,,"01.01.2023"
914,,,,,,,,,"http://www.atpworldtour.com/en/players/philipp-mukhometov/m938/overview",,,,"01.01.2023"
915,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/alexander-yarmola/y062/overview",,,,"01.01.2023"
916,"1999",77,,,"Monte Carlo, Monaco","Right-Handed, Unknown Backhand","Alex Zlatoustov",,"http://www.atpworldtour.com/en/players/emin-agaev/a310/overview",,,,"01.01.2023"
917,"1996",84,193,"novosibirsk","moscow","Right-Handed, Unknown Backhand","Dirk Hordorff",,"http://www.atpworldtour.com/en/players/pavel-ivanov/i090/overview",,,,"01.01.2023"
918,"2001",87,185,"Tbilisi, Georgia","Moscow, Russia","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/teymuraz-gabashvili/g681/overview","https://twitter.com/TGabashvili","https://www.facebook.com/people/Teymuraz-Gabashvili/100004501368715/","https://www.instagram.com/gabashvili85/","01.01.2023"
920,"2000",80,180,"Olomouc, Czech Republic","Olomouc, Czech Republic","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/jan-hajek/h571/overview",,,,"01.01.2023"
921,"1999",92,185,"Povazska Bystrica, Slovak","Bratislava, Slovak Republic","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/michal-mertinak/m776/overview",,,,"01.01.2023"
922,,75,188,,"Itzig, Luxembourg","Right-Handed, Unknown Backhand","Nicolas Perrein",,"http://www.atpworldtour.com/en/players/mike-scheidweiler/s887/overview",,,,"01.01.2023"
923,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/rodrigo-monte/m717/overview",,,,"01.01.2023"
924,,,,,,,,,"http://www.atpworldtour.com/en/players/marian-podeprel/p732/overview",,,,"01.01.2023"
925,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/juraj-hasko/h471/overview",,,,"01.01.2023"
926,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/roberto-alvarez/a207/overview",,,,"01.01.2023"
927,,,,,,,,,"http://www.atpworldtour.com/en/players/adam-vejmelka/v377/overview",,,,"01.01.2023"
928,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/gergely-kisgyorgy/k299/overview",,,,"01.01.2023"
929,,,,,,,,,"http://www.atpworldtour.com/en/players/martin-schulhauser/sd11/overview",,,,"01.01.2023"
930,"2001",,,"Curitiba, Brasil","Curitiba, Brasil","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/alexandre-bonatto/b997/overview",,,,"01.01.2023"
931,,76,,"Frankfurt, Germany","Frankfurt, Germany","Right-Handed, Unknown Backhand","Dirk Hordoff",,"http://www.atpworldtour.com/en/players/maximilian-abel/a391/overview",,,,"01.01.2023"
932,,,,,,,,,"http://www.atpworldtour.com/en/players/helio-steiner/sb94/overview",,,,"01.01.2023"
933,,,,,,,,,"http://www.atpworldtour.com/en/players/bruno-rosa/r607/overview",,,,"01.01.2023"
934,,,,,,,,,"http://www.atpworldtour.com/en/players/diego-cubas/c831/overview",,,,"01.01.2023"
935,"2001",81,183,"Chascomus, Argentina","Buenos Aires, Argentina","Right-Handed, One-Handed Backhand","Juan Martin Aranguren",,"http://www.atpworldtour.com/en/players/carlos-berlocq/b884/overview","https://twitter.com/charlyberlocq","https://www.facebook.com/CarlosBerlocq","https://www.instagram.com/berlocqcarlos/","01.01.2023"
936,"2000",73,175,"Boxmeer, The Netherlands","Boxmeer, The Netherlands","Right-Handed, Unknown Backhand","Henk van Hulst",,"http://www.atpworldtour.com/en/players/paul-logtens/l546/overview",,,,"01.01.2023"
937,"1998",78,185,"Mulhouse, France","Paris, France","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/jerome-haehnel/h435/overview",,,,"01.01.2023"
938,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/janne-ojala/o148/overview",,,,"01.01.2023"
939,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/mathias-hellstrom/h382/overview",,,,"01.01.2023"
940,"2000",76,185,"Helsinki","Vantaa, Finland","Right-Handed, Unknown Backhand","Markku Nieminen",,"http://www.atpworldtour.com/en/players/timo-nieminen/n313/overview",,,,"01.01.2023"
941,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/lauri-kiiski/k426/overview",,,,"01.01.2023"
942,,60,,"Plovdiv, Bulgaria","Plovdiv, Bulgaria","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/todor-enev/e168/overview",,,,"01.01.2023"
943,,,,,,,,,"http://www.atpworldtour.com/en/players/sunil-kumar-sipaeya/sc63/overview",,,,"01.01.2023"
944,,,,,,,,,"http://www.atpworldtour.com/en/players/ajay-ramaswami/r544/overview",,,,"01.01.2023"
945,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/srinath-prahlad/p359/overview",,,,"01.01.2023"
946,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/vijay-kannan/k398/overview",,,,"01.01.2023"
947,"1998",75,185,"Mumbai, India","Mumbai, India","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/mustafa-ghouse/g435/overview",,,,"01.01.2023"
948,"2003",75,188,"Los Angeles, CA, USA","Encino, CA, USA","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/prakash-amritraj/a487/overview",,,,"01.01.2023"
950,,,,,,,,,"http://www.atpworldtour.com/en/players/mubarak-al-tobuishi/a447/overview",,,,"01.01.2023"
951,,,,,,,,,"http://www.atpworldtour.com/en/players/mohamed-saadon/sa28/overview",,,,"01.01.2023"
952,"1993",74,185,"Barcelona, Spain","Cabrils-Barcelona, Spain","Left-Handed, Unknown Backhand","David Olles",,"http://www.atpworldtour.com/en/players/juan-ignacio-carrasco/c382/overview",,,,"01.01.2023"
953,"1998",79,185,"Saltsjobaden, Sweden","London, England","Right-Handed, Unknown Backhand","Chris Haggard",,"http://www.atpworldtour.com/en/players/simon-aspelin/a324/overview",,,,"01.01.2023"
954,,,,,,,,,"http://www.atpworldtour.com/en/players/mohammed-abdulla/a618/overview",,,,"01.01.2023"
955,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/rob-cheyne/c571/overview",,,,"01.01.2023"
956,,,,,,,,,"http://www.atpworldtour.com/en/players/morgan-wilson/w405/overview",,,,"01.01.2023"
957,"2002",76,183,"Forster, NSW, Australia","Melbourne, Australia","Right-Handed, Unknown Backhand","Craig Miller, John McCurdy",,"http://www.atpworldtour.com/en/players/ryan-henry/h596/overview",,,,"01.01.2023"
958,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/matteo-colla/c477/overview",,,,"01.01.2023"
959,,,,,,,,,"http://www.atpworldtour.com/en/players/mattia-livraghi/l473/overview",,,,"01.01.2023"
960,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/giuseppe-menga/m729/overview",,,,"01.01.2023"
961,"2002",80,185,"La Roda (Albacete), Spain","La Roda (Albacete), Spain","Right-Handed, One-Handed Backhand","Juan Manuel Esparcia",,"http://www.atpworldtour.com/en/players/guillermo-garcia-lopez/g476/overview","https://twitter.com/GuillermoGLopez","https://www.facebook.com/guillermo.g.lopez.54/","https://www.instagram.com/ggl83/","01.01.2023"
962,"1998",79,191,"Trento, Italy","Trento, Italy","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/andrea-stoppini/s842/overview",,,,"01.01.2023"
963,,,,,,,,,"http://www.atpworldtour.com/en/players/fabio-colangelo/c601/overview",,,,"01.01.2023"
964,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/matteo-gotti/g432/overview",,,,"01.01.2023"
965,"1990",84,188,"Melbourne, VIC, Australia","Melbourne, VIC, Australia","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/andrew-florent/f195/overview",,,,"01.01.2023"
966,,,,,,,,,"http://www.atpworldtour.com/en/players/mads-gottlieb/g469/overview",,,,"01.01.2023"
967,,,,,,,,,"http://www.atpworldtour.com/en/players/morgan-thempler/t334/overview",,,,"01.01.2023"
968,,,,,,,,,"http://www.atpworldtour.com/en/players/michael-rasmussen/r534/overview",,,,"01.01.2023"
969,,,,,,,,,"http://www.atpworldtour.com/en/players/morten-schultz/sc83/overview",,,,"01.01.2023"
970,"2001",87,188,"Lyngby, Denmark","Lyngby, Denmark","Right-Handed, Two-Handed Backhand","Patrik Langvardt",,"http://www.atpworldtour.com/en/players/frederik-nielsen/n390/overview","https://twitter.com/freddienielsen",,,"01.01.2023"
971,,,,,,,,,"http://www.atpworldtour.com/en/players/andreas-petersen/p993/overview",,,,"01.01.2023"
972,,,,,,,,,"http://www.atpworldtour.com/en/players/soren-spanner/sc84/overview",,,,"01.01.2023"
973,,,,,,,,,"http://www.atpworldtour.com/en/players/daniel-schalen/s901/overview",,,,"01.01.2023"
974,"2001",70,183,"Hjorring, Denmark","Farum, Denmark","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/rasmus-norby/n415/overview",,,,"01.01.2023"
975,,,,,,,,,"http://www.atpworldtour.com/en/players/xavier-audouy/a440/overview",,,,"01.01.2023"
976,,,,,,,,,"http://www.atpworldtour.com/en/players/julien-cassaigne/c648/overview",,,,"01.01.2023"
977,,,,,,,,,"http://www.atpworldtour.com/en/players/johan-rousseaux/r458/overview",,,,"01.01.2023"
978,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/sebastien-lami/l387/overview",,,,"01.01.2023"
979,,,,,,,,,"http://www.atpworldtour.com/en/players/john-thivolle/t322/overview",,,,"01.01.2023"
980,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/daniel-lencina-ribes/l384/overview",,,,"01.01.2023"
981,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/thierry-roggi/r408/overview",,,,"01.01.2023"
982,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/gwenael-gueit/g402/overview",,,,"01.01.2023"
983,,,,,,,,,"http://www.atpworldtour.com/en/players/mohamed-sekou-drame/d464/overview",,,,"01.01.2023"
984,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/miguel-miranda/m667/overview",,,,"01.01.2023"
985,,,,,,,,,"http://www.atpworldtour.com/en/players/jaime-fillol/f428/overview",,,,"01.01.2023"
986,,,,,,,,,"http://www.atpworldtour.com/en/players/luciano-vitullo/v331/overview",,,,"01.01.2023"
987,,,,,,,,,"http://www.atpworldtour.com/en/players/richard-magney/ma11/overview",,,,"01.01.2023"
988,,,,,,,,,"http://www.atpworldtour.com/en/players/mark-dietrich/d455/overview",,,,"01.01.2023"
989,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/guillermo-carter/c506/overview",,,,"01.01.2023"
990,"1998",82,180,"Gosford, Australia","Gosford, Australia","Right-Handed, One-Handed Backhand","Greg Healey",,"http://www.atpworldtour.com/en/players/nathan-healey/h431/overview",,,,"01.01.2023"
991,"1994",77,183,"Newport Beach, CA USA","Huntington Beach, CA, USA","Right-Handed, Unknown Backhand","David Abelson",,"http://www.atpworldtour.com/en/players/devin-bowen/b460/overview",,,,"01.01.2023"
992,,,,,,,,,"http://www.atpworldtour.com/en/players/eric-basica/b859/overview",,,,"01.01.2023"
993,"1998",63,165,"Seoul",,"Left-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/michael-jessup/j140/overview",,,,"01.01.2023"
994,"1988",82,185,"Mountainview, CA","Kauai, HI","Right-Handed, Unknown Backhand","Michael Robertson",,"http://www.atpworldtour.com/en/players/mark-keil/k172/overview",,,,"01.01.2023"
995,,,,,,,,,"http://www.atpworldtour.com/en/players/witold-victor-cudny/c612/overview",,,,"01.01.2023"
996,"1994",79,183,"Roseville, CA, USA","Menlo Park, CA, USA","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/brandon-coupe/c408/overview",,,,"01.01.2023"
997,,,,,,,,,"http://www.atpworldtour.com/en/players/james-pade/p994/overview",,,,"01.01.2023"
998,,,,"Westport, Connecticut, USA",,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/jeff-greenwald/g233/overview",,,,"01.01.2023"
999,,,,"Henderson, Kentucky, USA",,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/gregg-hill/h021/overview",,,,"01.01.2023"
1000,,,,,,,,,"http://www.atpworldtour.com/en/players/chris-stewart/sc89/overview",,,,"01.01.2023"
1001,,,,,,,,,"http://www.atpworldtour.com/en/players/kean-feeder/f462/overview",,,,"01.01.2023"
1002,,,,,,,,,"http://www.atpworldtour.com/en/players/clint-letcher/l655/overview",,,,"01.01.2023"
1003,"2003",88,193,"Tashkent, Uzbekistan","Tashkent, Uzbekistan","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/farrukh-dustov/d551/overview",,,,"01.01.2023"
1004,"1985",64,175,"Launceston, Tasmania, Aust..","Sarasota, Florida, USA","Left-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/david-macpherson/m004/overview",,,,"01.01.2023"
1005,,,,,,,,,"http://www.atpworldtour.com/en/players/matt-klinger/k537/overview",,,,"01.01.2023"
1006,,,,,,,,,"http://www.atpworldtour.com/en/players/pim-van-mele/v337/overview",,,,"01.01.2023"
1007,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/pavel-joromsky/j136/overview",,,,"01.01.2023"
1008,"2005",84,183,,,,,,"http://www.atpworldtour.com/en/players/olivier-charroin/c736/overview",,,,"01.01.2023"
1009,"2002",86,188,"Santa Monica","Mercer Island, WA","Right-Handed, Unknown Backhand","James Kasser",,"http://www.atpworldtour.com/en/players/nick-rainey/r495/overview",,,,"01.01.2023"
1010,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/enzo-artoni/a264/overview",,,,"01.01.2023"
1011,"1988",86,188,"Cape Town, South Africa","Luton, England","Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/marius-barnard/b324/overview",,,,"01.01.2023"
1012,,,,,,,,,"http://www.atpworldtour.com/en/players/mohamed-dakki/d461/overview",,,,"01.01.2023"
1013,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/mario-munoz-bejarano/m694/overview",,,,"01.01.2023"
1014,,,,,,,,,"http://www.atpworldtour.com/en/players/rabie-chaki/c663/overview",,,,"01.01.2023"
1015,,,,,,,,,"http://www.atpworldtour.com/en/players/jalal-chafai/c592/overview",,,,"01.01.2023"
1016,,,,,,,,,"http://www.atpworldtour.com/en/players/mehdi-daouki/d488/overview",,,,"01.01.2023"
1017,,,,,,,,,"http://www.atpworldtour.com/en/players/francisco-bou-alameda/b893/overview",,,,"01.01.2023"
1018,"2002",70,178,"Faro, Portugal","Lisbon, Portugal","Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/rui-machado/ma49/overview",,,,"01.01.2023"
1019,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/andre-mota/m623/overview",,,,"01.01.2023"
1020,,,,,,,,,"http://www.atpworldtour.com/en/players/jeremy-moreira/mb91/overview",,,,"01.01.2023"
1021,,,,,,,,,"http://www.atpworldtour.com/en/players/joao-zilhao/z133/overview",,,,"01.01.2023"
1022,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/pedro-pereira/p361/overview",,,,"01.01.2023"
1023,,,,,,,,,"http://www.atpworldtour.com/en/players/tiago-godinho/g711/overview",,,,"01.01.2023"
1024,,,,,,,,,"http://www.atpworldtour.com/en/players/jorge-laranjeiro/l659/overview",,,,"01.01.2023"
1025,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/helder-lopes/l341/overview",,,,"01.01.2023"
1026,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/andre-lopes/l367/overview",,,,"01.01.2023"
1027,,,,,,,,,"http://www.atpworldtour.com/en/players/vasco-antunes/a588/overview",,,,"01.01.2023"
1028,,,,,,,,,"http://www.atpworldtour.com/en/players/goncalo-pereira/pc37/overview",,,,"01.01.2023"
1029,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/nelson-almeida/a328/overview",,,,"01.01.2023"
1030,,,,,,,,,"http://www.atpworldtour.com/en/players/frederico-marques/mb92/overview",,,,"01.01.2023"
1031,,,,,,,,,"http://www.atpworldtour.com/en/players/hugo-anao/a564/overview",,,,"01.01.2023"
1032,,,,,,,,,"http://www.atpworldtour.com/en/players/francisco-neves/n367/overview",,,,"01.01.2023"
1033,,,,,,,,,"http://www.atpworldtour.com/en/players/joao-campos/c852/overview",,,,"01.01.2023"
1034,,,,,,,,,"http://www.atpworldtour.com/en/players/luis-lourenco/l553/overview",,,,"01.01.2023"
1035,"2003",80,191,"Barcelona, Spain","Barcelona, Spain","Right-Handed, Two-Handed Backhand","Victor Carceller","http://www.marcelgranollers.com","http://www.atpworldtour.com/en/players/marcel-granollers/g710/overview","https://twitter.com/M_Granollers","https://www.facebook.com/marcel.granollers.161/","https://www.instagram.com/marcelgranollers/","01.01.2023"
1036,,,,,,,,,"http://www.atpworldtour.com/en/players/chad-carlson/c584/overview",,,,"01.01.2023"
1037,,79,183,,"Mallorca, Spain","Left-Handed, Unknown Backhand","Francisco Roig",,"http://www.atpworldtour.com/en/players/bartolome-salva-vidal/sc95/overview",,,,"01.01.2023"
1038,,,,,,,,,"http://www.atpworldtour.com/en/players/gabriel-frias/f421/overview",,,,"01.01.2023"
1039,,,,,,,,,"http://www.atpworldtour.com/en/players/marcos-conde-jackson/c765/overview",,,,"01.01.2023"
1040,,,,,,"Right-Handed, Two-Handed Backhand",,,"http://www.atpworldtour.com/en/players/pedro-clar-rossello/c853/overview",,,,"01.01.2023"
1041,,,,,,"Right-Handed, Unknown Backhand",,,"http://www.atpworldtour.com/en/players/marc-marco-ripoll/m751/overview",,,,"01.01.2023"
1042,"2002",81,185,"Tandil, Argentina","Buenos Aires, Argentina","Right-Handed, Two-Handed Backhand","Mariano Zabaleta, Sebastian Prieto","http://www.juanmonaco.com","http://www.atpworldtour.com/en/players/juan-monaco/ma21/overview","https://twitter.com/picomonaco/","https://www.facebook.com/juanmonacoofficial","https://www.instagram.com/picomonaco/","01.01.2023"
1043,"2002",79,185,"Freising, Germany","Freising, Germany","Right-Handed, Unknown Backhand","Stefan Eriksson",,"http://www.atpworldtour.com/en/players/tobias-summerer/s990/overview",,,,"01.01.2023"
1044,,,,,,,,,"http://www.atpworldtour.com/en/players/florian-lemke/l682/overview",,,,"01.01.2023"
1045,,,,,,,,,"http://www.atpworldtour.com/en/players/max-raditschnigg/r601/overview",,,,"01.01.2023"
1046,"1999",75,183,"Vienna, Austria","Vienna, Austria","Right-Handed, Unknown Backhand","Gnnter Bresnik",,"http://www.atpworldtour.com/en/players/konstantin-don-gruber/g426/overview",,,,"01.01.2023"
